<s> Food was excellent , I only missed good coffee .. I enjoyed especially	and cakes . </s>	home made pastry	2
<s>	is delightfully tranquil and relaxing and it was for us a lovely place to return to after a busy day sightseeing in the City . </s>	The atmosphere	3
<s> Likewise ,	is excellent . </s>	the restaurant	3
<s> The atmosphere is delightfully tranquil and relaxing and it was for us a lovely	to return to after a busy day sightseeing in the City . </s>	place	3
<s> The atmosphere is delightfully tranquil and relaxing and it was for us a lovely	to return to after a busy day sightseeing in the City . </s>	place	2
<s> Our only criticism would be	· which is a little small and in need of updating and refreshing . </s>	the bathroom	1
<s> Our only criticism would be	· which is a little small and in need of updating and refreshing . </s>	the bathroom	1
<s> Our only criticism would be	· which is a little small and in need of updating and refreshing . </s>	the bathroom	1
<s>	is excellent too . </s>	Room service	3
<s> That said ,	is adequate and immaculately clean . </s>	it	2
<s> That said ,	is adequate and immaculately clean . </s>	it	3
<s> We thoroughly enjoyed	and would happily return when we visit York again </s>	our stay	2
<s> We thoroughly enjoyed	and would happily return when we visit York again </s>	our stay	2
<s> This is a beautiful hotel in lovely	in a quiet location a couple of miles outside the city of York · to which it is very well connected by park · and · ride bus service . </s>	grounds	2
<s> This is a beautiful hotel in lovely grounds in a quiet	a couple of miles outside the city of York · to which it is very well connected by park · and · ride bus service . </s>	location	2
<s> This is a beautiful hotel in lovely grounds in a quiet location a couple of miles outside the	· to which it is very well connected by park · and · ride bus service . </s>	city of York	2
<s> This is a beautiful hotel in lovely grounds in a quiet location a couple of miles outside the city of York · to which	is very well connected by park · and · ride bus service . </s>	it	2
<s> This is a beautiful hotel in lovely grounds in a quiet location a couple of miles outside the city of York · to which	is very well connected by park · and · ride bus service . </s>	it	3
<s> This is a beautiful	in lovely grounds in a quiet location a couple of miles outside the city of York · to which it is very well connected by park · and · ride bus service . </s>	hotel	2
<s>	could do with some renovation . </s>	The hotel	1
<s> Situated across	takes only 10 minutes . </s>	the walk	2
<s> Situated across	takes only 10 minutes . </s>	the walk	2
<s> Situated across	takes only 10 minutes . </s>	the walk	2
<s>	the hotel is not the nicest though . </s>	The area around	1
<s> A basic , a bit dated hotel , but for	you don 't expect more . </s>	this price	2
<s> The check in took quite a bit of time , as the guest before me had some questions and	didn 't have a second person . </s>	they	1
<s>	took quite a bit of time , as the guest before me had some questions and they didn 't have a second person . </s>	The check in	1
<s> An alright	to stay for a night and explore the city , but if you need to stay longer , there are probably better options . </s>	hotel	2
<s> Good	</s>	location to explore Lyon	2
<s> A basic , a bit dated	, but for this price you don 't expect more . </s>	hotel	1
<s> A basic , a bit dated	, but for this price you don 't expect more . </s>	hotel	1
<s>	is quite small , so don 't look forward a resort · type structure . </s>	The swimming pool	1
<s>	is there at walking distance . </s>	Everything you need	2
<s> Deira City Center shoping mall is across the street and	is just outside the entrance of hotel . </s>	a metro station	2
<s> Excellent location for this stylish	. </s>	hotel	2
<s> Very good kitchen and nice	. </s>	pub	2
<s> Very attentive and courtesious	, but I would suggest the management a more careful selection of suppliers of desert trips . </s>	staff	3
<s> Very attentive and courtesious	, but I would suggest the management a more careful selection of suppliers of desert trips . </s>	staff	2
<s> Save that , I definitely recommend	. </s>	the hotel	3
<s> Very good	and nice pub . </s>	kitchen	3
<s> Excellent	, everthing at walking distance </s>	location	2
<s> Excellent	, everthing at walking distance </s>	location	3
<s> Excellent	for this stylish hotel . </s>	location	3
<s>	is more a city hotel with all the comforts . </s>	It	2
<s>	is across the street and a metro station is just outside the entrance of hotel . </s>	Deira City Center shoping mall	2
<s> everything was alright , by	is very friendly and helpfull. also the service of the staff , good work </s>	the hotel manager	2
<s> everything was alright , by	is very friendly and helpfull. also the service of the staff , good work </s>	the hotel manager	3
<s>	was good and i would come again to visit </s>	All	2
<s>	was good and i would come again to visit </s>	All	2
<s>	was alright , by the way , i would come again , if i travel to egypt. the hotel manager is very friendly and helpfull. also the service of the staff , good work </s>	everything	2
<s> everything was alright , by	, good work </s>	the service of the staff	2
<s>	was a huge plus for us as you can really easily walk all places of interest . </s>	That	2
<s> However	were broken and they messed up our reservation ( not good after 11pm when we were already tired from a whole day spend in Vegas ) but compensated for that with a voucher to spend on food / shopping in the hotel . </s>	the bathroom door	1
<s> However the bathroom door were broken and they messed up	( not good after 11pm when we were already tired from a whole day spend in Vegas ) but compensated for that with a voucher to spend on food / shopping in the hotel . </s>	our reservation	1
<s> However the bathroom door were broken and they messed up our reservation ( not good after 11pm when we were already tired from a whole day spend in Vegas ) but compensated for	with a voucher to spend on food / shopping in the hotel . </s>	that	2
<s> Problems can happen at any place of course , so I 'd say you can stay there as	is pretty good and maybe someone else 's experience will be better , but I 've stayed in better hotels of theirs . </s>	the location	3
<s> No balcony , cannot open	. </s>	windows	1
<s> No	, cannot open windows . </s>	balcony	1
<s> Good	but expect better from this chain </s>	location	2
<s> Good	but expect better from this chain </s>	location	1
<s> It 's in a pretty good	just a few steps from the strip , right behind Flamingo . </s>	location	2
<s> It 's in a pretty good	just a few steps from the strip , right behind Flamingo . </s>	location	3
<s> It 's in a pretty good	just a few steps from the strip , right behind Flamingo . </s>	location	2
<s> I couldn 't find anything interesting around	. </s>	it	1
<s>	was to the roadside and very many cars pass by this road . </s>	Window of the room	1
<s> Small cheap	</s>	hotel	2
<s> Small cheap	</s>	hotel	1
<s>	was very small and poor . </s>	Room	0
<s>	was very small and poor . </s>	Room	1
<s> It is a very small	in 5 km from Orly airport . </s>	hotel	0
<s> Food was delicious , as well .. It is hard not to enjoy the great	down the beach from the exceptionally large private terrace assoiated with our suite . </s>	views	3
<s> We had a lovely	there and be definitely back soon ! </s>	stay	2
<s> We had a lovely	there and be definitely back soon ! </s>	stay	2
<s>	was delicious , as well .. It is hard not to enjoy the great views down the beach from the exceptionally large private terrace assoiated with our suite . </s>	Food	3
<s> Would highly recommend	! </s>	it	3
<s> Food was delicious , as well .. It is hard not to enjoy the great views down the beach from the exceptionally large private	assoiated with our suite . </s>	terrace	2
<s> Food was delicious , as well .. It is hard not to enjoy the great views down the beach from the exceptionally large private	assoiated with our suite . </s>	terrace	3
<s>	is just awesome </s>	Melia Grand Hermitage	3
<s> Fantastic	· everything done to make your holiday perfect . </s>	hotel	3
<s> Fantastic hotel ·	done to make your holiday perfect . </s>	everything	2
<s>	is really good and available all day long ( I 'm a picky italian ) , as well as the drinks , there is a good espresso at the columbus bar . </s>	the food	2
<s>	is really good and available all day long ( I 'm a picky italian ) , as well as the drinks , there is a good espresso at the columbus bar . </s>	the food	3
<s> the food is really good and available all day long ( I 'm	at the columbus bar . </s>	a good espresso	2
<s> all the evenings after dinner	ya ya ho .... half an hour of crazy dancing and the kids were ready to sleep ... </s>	mini minidisco	2
